CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720350,CT720350,41260,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",30-Jun-2026,06-Jul-2026,26-Jun-2026,30-Jun-2026,06-Jul-2026,18-Jul-2026,,,,,,57.920,10922.39,10922.39,40,MH100455,08-Aug-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,38138.70,41571.18,MH100455,1101,Airfreight,38746.51
720350,CT720350,41260,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",30-Jun-2026,06-Jul-2026,26-Jun-2026,30-Jun-2026,06-Jul-2026,18-Jul-2026,,,,,,,,,,MH100455,05-Aug-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,38138.70,-related-,MH100455,1601,Origin Handling,129.56
720350,CT720350,41260,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",30-Jun-2026,06-Jul-2026,26-Jun-2026,30-Jun-2026,06-Jul-2026,18-Jul-2026,,,,,,,,,,MH100455,20-Jul-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,38138.70,-related-,MH100455,1503,Import Trucking - 40'hc,2052.44
720350,CT720350,41260,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",30-Jun-2026,06-Jul-2026,26-Jun-2026,30-Jun-2026,06-Jul-2026,18-Jul-2026,,,,,,,,,,MH100455,22-Jul-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,38138.70,-related-,MH100455,1620,Bill of Lading Fee,54.93
720350,CT720350,41260,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",30-Jun-2026,06-Jul-2026,26-Jun-2026,30-Jun-2026,06-Jul-2026,18-Jul-2026,,,,,,,,,,MH100455,02-Aug-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,38138.70,-related-,MH100455,1336,Detention,587.74
720351,CT720351,41261,Meritt Hardware Group S.A. (ES),DDP,AIR,"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,Hong Kong,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",01-May-2025,03-May-2025,25-Apr-2025,01-May-2025,03-May-2025,07-May-2025,,,,,,3.942,1130.12,1130.12,3,MH100456,23-May-2025,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,4252.22,4252.22,MH100456,1101,Airfreight,3552.08
720351,CT720351,41261,Meritt Hardware Group S.A. (ES),DDP,AIR,"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,Hong Kong,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",01-May-2025,03-May-2025,25-Apr-2025,01-May-2025,03-May-2025,07-May-2025,,,,,,,,,,MH100456,09-May-2025,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,4252.22,-related-,MH100456,1601,Origin Handling,137.66
720351,CT720351,41261,Meritt Hardware Group S.A. (ES),DDP,AIR,"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,Hong Kong,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",01-May-2025,03-May-2025,25-Apr-2025,01-May-2025,03-May-2025,07-May-2025,,,,,,,,,,MH100456,25-May-2025,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,4252.22,-related-,MH100456,1503,Import Trucking - 40'hc,562.48
720352,CT720352,41262,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Nanhai Chengfeng Aluminium Fittings Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",03-Jan-2026,07-Feb-2026,31-Dec-2025,03-Jan-2026,07-Feb-2026,17-Feb-2026,,0,0,2,0,122.675,34310.13,34310.13,87,MH100457,04-Mar-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,9435.72,10284.93,MH100457,1300,Oceanfreight incl. Destination Delivery,9862.87
720352,CT720352,41262,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Nanhai Chengfeng Aluminium Fittings Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",03-Jan-2026,07-Feb-2026,31-Dec-2025,03-Jan-2026,07-Feb-2026,17-Feb-2026,,0,0,2,0,,,,,MH100457,25-Feb-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,9435.72,-related-,MH100457,1601,Origin Handling,271.25
720352,CT720352,41262,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Nanhai Chengfeng Aluminium Fittings Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",03-Jan-2026,07-Feb-2026,31-Dec-2025,03-Jan-2026,07-Feb-2026,17-Feb-2026,,,,,,,,,,MH100457,10-Mar-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,9435.72,-related-,MH100457,1620,Bill of Lading Fee,59.08
720352,CT720352,41262,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Nanhai Chengfeng Aluminium Fittings Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",03-Jan-2026,07-Feb-2026,31-Dec-2025,03-Jan-2026,07-Feb-2026,17-Feb-2026,,,,,,,,,,MH100457,01-Mar-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,9435.72,-related-,MH100457,1217,Import VAT Outlay,91.73
720353,CT720353,41263,Meritt Hardware Group S.A. (ES),CIF,Trucking-Cross Border,"Dongguan Humen Jinhui Hinges Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",28-Jun-2026,02-Jul-2026,21-Jun-2026,28-Jun-2026,02-Jul-2026,12-Jul-2026,,,,,,21.449,4515.78,4515.78,15,MH100458,26-Jul-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,2716.07,2716.07,MH100458,1401,Road Freight - Domestic,1379.67
720353,CT720353,41263,Meritt Hardware Group S.A. (ES),CIF,Trucking-Cross Border,"Dongguan Humen Jinhui Hinges Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",28-Jun-2026,02-Jul-2026,21-Jun-2026,28-Jun-2026,02-Jul-2026,12-Jul-2026,,,,,,,,,,MH100458,14-Jul-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,2716.07,-related-,MH100458,1601,Origin Handling,133.53
720353,CT720353,41263,Meritt Hardware Group S.A. (ES),CIF,Trucking-Cross Border,"Dongguan Humen Jinhui Hinges Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",28-Jun-2026,02-Jul-2026,21-Jun-2026,28-Jun-2026,02-Jul-2026,12-Jul-2026,,,,,,,,,,MH100458,20-Jul-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,2716.07,-related-,MH100458,1503,Import Trucking,1055.05
720353,CT720353,41263,Meritt Hardware Group S.A. (ES),CIF,Trucking-Cross Border,"Dongguan Humen Jinhui Hinges Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",28-Jun-2026,02-Jul-2026,21-Jun-2026,28-Jun-2026,02-Jul-2026,12-Jul-2026,,,,,,,,,,MH100458,29-Jul-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,2716.07,-related-,MH100458,1620,Bill of Lading Fee,57.80
720353,CT720353,41263,Meritt Hardware Group S.A. (ES),CIF,Trucking-Cross Border,"Dongguan Humen Jinhui Hinges Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",28-Jun-2026,02-Jul-2026,21-Jun-2026,28-Jun-2026,02-Jul-2026,12-Jul-2026,,,,,,,,,,MH100458,14-Jul-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,USD,2716.07,-related-,MH100458,1600,Outlay Fee 2.5 %,90.02
720354,CT720354,41264,Meritt Hardware Group S.A. (ES),CIF,Trucking-Domestic,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",28-Mar-2026,03-Apr-2026,22-Mar-2026,28-Mar-2026,03-Apr-2026,10-Apr-2026,,,,,,21.292,7690.29,7690.29,16,MH100459,14-Apr-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,2260.99,2464.48,MH100459,1401,Road Freight - Domestic,1264.00
720354,CT720354,41264,Meritt Hardware Group S.A. (ES),CIF,Trucking-Domestic,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",28-Mar-2026,03-Apr-2026,22-Mar-2026,28-Mar-2026,03-Apr-2026,10-Apr-2026,,,,,,,,,,MH100459,28-Apr-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,2260.99,-related-,MH100459,1601,Origin Handling,131.93
720354,CT720354,41264,Meritt Hardware Group S.A. (ES),CIF,Trucking-Domestic,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",28-Mar-2026,03-Apr-2026,22-Mar-2026,28-Mar-2026,03-Apr-2026,10-Apr-2026,,,,,,,,,,MH100459,29-Apr-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,2260.99,-related-,MH100459,1503,Import Trucking,1068.55
720355,CT720355,41265,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",11-May-2026,08-Jun-2026,05-May-2026,11-May-2026,08-Jun-2026,11-Jun-2026,,0,0,1,0,60.450,15049.47,15049.47,46,MH100460,18-Jun-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,5556.50,6056.59,MH100460,1300,Ocean Freight & Delivery,4901.55
720355,CT720355,41265,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",11-May-2026,08-Jun-2026,05-May-2026,11-May-2026,08-Jun-2026,11-Jun-2026,,0,0,1,0,,,,,MH100460,22-Jun-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,5556.50,-related-,MH100460,1630,Origin Charges (All Inclusive),1019.04
720355,CT720355,41265,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",11-May-2026,08-Jun-2026,05-May-2026,11-May-2026,08-Jun-2026,11-Jun-2026,,,,,,,,,,MH100460,24-Jun-2026,Alba Ferreiro,Meritt Hardware Group S.A. - Valencia,open,EUR,5556.50,-related-,MH100460,1601,Origin Handling,136.00
720356,CT720356,41266,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",15-Oct-2025,17-Nov-2025,10-Oct-2025,15-Oct-2025,17-Nov-2025,27-Nov-2025,,0,0,1,0,59.567,13294.03,13294.03,41,MH100461,18-Dec-2025,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,4037.28,4400.64,MH100461,1300,Ocean Freight & Delivery,4053.16
720356,CT720356,41266,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",15-Oct-2025,17-Nov-2025,10-Oct-2025,15-Oct-2025,17-Nov-2025,27-Nov-2025,,0,0,1,0,,,,,MH100461,29-Nov-2025,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,4037.28,-related-,MH100461,1601,Origin Handling,136.54
720356,CT720356,41266,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",15-Oct-2025,17-Nov-2025,10-Oct-2025,15-Oct-2025,17-Nov-2025,27-Nov-2025,,,,,,,,,,MH100461,05-Dec-2025,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,4037.28,-related-,MH100461,1511,Destination Port Charges,153.30
720356,CT720356,41266,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",15-Oct-2025,17-Nov-2025,10-Oct-2025,15-Oct-2025,17-Nov-2025,27-Nov-2025,,,,,,,,,,MH100461,13-Dec-2025,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,4037.28,-related-,MH100461,1620,Bill of Lading Fee,57.64
720357,CT720357,41267,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",11-Mar-2026,12-Apr-2026,08-Mar-2026,11-Mar-2026,12-Apr-2026,18-Apr-2026,,0,0,1,0,62.763,13192.95,13192.95,46,MH100462,30-Apr-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,USD,4960.18,4960.18,MH100462,1300,Oceanfreight incl. Destination Delivery,4624.33
720357,CT720357,41267,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",11-Mar-2026,12-Apr-2026,08-Mar-2026,11-Mar-2026,12-Apr-2026,18-Apr-2026,,0,0,1,0,,,,,MH100462,09-May-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,USD,4960.18,-related-,MH100462,1601,Origin Handling,138.32
720357,CT720357,41267,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Changan Ruicheng Precision Screws Co., Ltd. - Dongguan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",11-Mar-2026,12-Apr-2026,08-Mar-2026,11-Mar-2026,12-Apr-2026,18-Apr-2026,,,,,,,,,,MH100462,20-Apr-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,USD,4960.18,-related-,MH100462,1505,Destination Terminal Handling,197.53
720358,CT720358,41268,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",08-Sep-2025,15-Oct-2025,02-Sep-2025,08-Sep-2025,15-Oct-2025,20-Oct-2025,,0,0,1,0,59.008,16518.02,16518.02,44,MH100463,24-Oct-2025,Xavier Mendoza,Meritt Hardware Group S.A. - Valencia,open,EUR,4020.62,4382.48,MH100463,1300,Oceanfreight incl. Destination Delivery,4176.32
720358,CT720358,41268,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",08-Sep-2025,15-Oct-2025,02-Sep-2025,08-Sep-2025,15-Oct-2025,20-Oct-2025,,0,0,1,0,,,,,MH100463,01-Nov-2025,Xavier Mendoza,Meritt Hardware Group S.A. - Valencia,open,EUR,4020.62,-related-,MH100463,1601,Origin Handling,144.75
720358,CT720358,41268,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",08-Sep-2025,15-Oct-2025,02-Sep-2025,08-Sep-2025,15-Oct-2025,20-Oct-2025,,,,,,,,,,MH100463,04-Nov-2025,Xavier Mendoza,Meritt Hardware Group S.A. - Valencia,open,EUR,4020.62,-related-,MH100463,1620,Bill of Lading Fee,61.41
720359,CT720359,41269,Meritt Hardware Group S.A. (ES),DAP,AIR,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Ferragens Lda. - Lisboa,China,Spain,"Shenzhen, China","Valencia, Spain",Tejo Armazenagem e Distribuicao Lda - Lisboa ,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Sep-2025,30-Sep-2025,21-Sep-2025,24-Sep-2025,30-Sep-2025,07-Oct-2025,,,,,,20.289,3523.63,3523.63,15,MH100464,15-Oct-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,11392.73,12418.08,MH100464,1101,Airfreight,11098.28
720359,CT720359,41269,Meritt Hardware Group S.A. (ES),DAP,AIR,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Ferragens Lda. - Lisboa,China,Spain,"Shenzhen, China","Valencia, Spain",Tejo Armazenagem e Distribuicao Lda - Lisboa ,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Sep-2025,30-Sep-2025,21-Sep-2025,24-Sep-2025,30-Sep-2025,07-Oct-2025,,,,,,,,,,MH100464,10-Oct-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,11392.73,-related-,MH100464,1601,Origin Handling,131.31
720359,CT720359,41269,Meritt Hardware Group S.A. (ES),DAP,AIR,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Ferragens Lda. - Lisboa,China,Spain,"Shenzhen, China","Valencia, Spain",Tejo Armazenagem e Distribuicao Lda - Lisboa ,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Sep-2025,30-Sep-2025,21-Sep-2025,24-Sep-2025,30-Sep-2025,07-Oct-2025,,,,,,,,,,MH100464,14-Oct-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,11392.73,-related-,MH100464,1503,Import Trucking - 40'hc,1058.49
720359,CT720359,41269,Meritt Hardware Group S.A. (ES),DAP,AIR,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Ferragens Lda. - Lisboa,China,Spain,"Shenzhen, China","Valencia, Spain",Tejo Armazenagem e Distribuicao Lda - Lisboa ,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Sep-2025,30-Sep-2025,21-Sep-2025,24-Sep-2025,30-Sep-2025,07-Oct-2025,,,,,,,,,,MH100464,11-Oct-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,11392.73,-related-,MH100464,1620,Bill of Lading Fee,55.79
720359,CT720359,41269,Meritt Hardware Group S.A. (ES),DAP,AIR,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Ferragens Lda. - Lisboa,China,Spain,"Shenzhen, China","Valencia, Spain",Tejo Armazenagem e Distribuicao Lda - Lisboa ,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Sep-2025,30-Sep-2025,21-Sep-2025,24-Sep-2025,30-Sep-2025,07-Oct-2025,,,,,,,,,,MH100464,21-Oct-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,11392.73,-related-,MH100464,1600,Outlay Fee 2.5 %,74.21
720360,CT720360,41270,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Longgang Yidatong Hand Tools Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Apr-2025,15-May-2025,08-Apr-2025,17-Apr-2025,15-May-2025,27-May-2025,,0,0,1,0,60.534,17359.38,17359.38,42,MH100465,02-Jun-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,5151.25,5614.86,MH100465,1300,Oceanfreight incl. Destination Delivery,4283.61
720360,CT720360,41270,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Longgang Yidatong Hand Tools Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Apr-2025,15-May-2025,08-Apr-2025,17-Apr-2025,15-May-2025,27-May-2025,,0,0,1,0,,,,,MH100465,07-Jun-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,5151.25,-related-,MH100465,1630,Origin Charges (All Inclusive),1049.46
720360,CT720360,41270,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Longgang Yidatong Hand Tools Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Apr-2025,15-May-2025,08-Apr-2025,17-Apr-2025,15-May-2025,27-May-2025,,,,,,,,,,MH100465,04-Jun-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,5151.25,-related-,MH100465,1601,Origin Handling,130.33
720360,CT720360,41270,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Longgang Yidatong Hand Tools Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Apr-2025,15-May-2025,08-Apr-2025,17-Apr-2025,15-May-2025,27-May-2025,,,,,,,,,,MH100465,10-Jun-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,5151.25,-related-,MH100465,1511,Destination Port Charges,151.46
720361,CT720361,41271,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - TBC,"Shenzhen, China",,"Barcelona, Spain",10-Jun-2026,13-Jul-2026,06-Jun-2026,10-Jun-2026,13-Jul-2026,14-Jul-2026,,0,0,2,0,127.691,25501.27,25501.27,92,MH100466,25-Jul-2026,Xavier Mendoza,Meritt Hardware Group S.A. - Valencia,open,EUR,7755.83,8453.85,MH100466,1300,Ocean Freight & Delivery,8396.93
